evaluation_setting,manuscript_table,dataset,subject,primary,baseline,primary_accuracy,baseline_accuracy,difference_primary_minus_baseline,calibration_trial_ids_sha256,test_trial_ids_sha256
subject_adapted,Table V,dreyer,B78,SingLEM,CBraMod,0.5982142857142857,0.6607142857142857,-0.0625,bf56b9fc8d3640b533a98b4c33b16a83d3b2edd0121cae418de69bc463334bc2,89931f8fb04e73a0478774f06c14b14c4d7a82088e70cfd35092a00561cd9de5
subject_adapted,Table V,dreyer,B79,SingLEM,CBraMod,0.8928571428571429,0.8928571428571429,0.0,511dcea3f5288a991cca79020693f679690978eaab670c138be9d8212a1e56a6,4195f69e7836bde1fc39162b5c146bfa3e697b09b105dc407a628adbe6611615
subject_adapted,Table V,dreyer,B80,SingLEM,CBraMod,0.6875,0.5714285714285714,0.116071428571,f05759ea4f8ce553caa6dd77a82e1537f6a97af987fb318f6b0371e505bb952e,c2990a726cdd6ff0039e1a60c28b85be67a2cefdb699587a7057961ea735e245
subject_adapted,Table V,dreyer,B81,SingLEM,CBraMod,0.8482142857142857,0.7321428571428571,0.116071428571,9e2c45b74f2315f4588c7c22cfb171f47b6392a72ee73ceb142ffaa7bbbb8eea,9e19309bf134f74c8226af9853416271102759e828c42650c1d009a557343f02
subject_adapted,Table V,dreyer,B61,SingLEM,CodeBrain,0.9107142857142857,0.7946428571428571,0.116071428571,90b629ffd3150cba39214304b97c9e173999181bb24d57e37c935a06ee0482b5,640a6bb31d687a5edfac2866e82b4708303d4c74bf929f90499405207fd09f31
subject_adapted,Table V,dreyer,B62,SingLEM,CodeBrain,0.6696428571428571,0.6071428571428571,0.0625,19ec1d176c98aa52b57ca708e4181082cdd5e354bd292eb907d15d906a768f6d,f07b054d5487762bfe97a36d2ce23311aef1b0cbb4ced0d725d867058f4165d5
subject_adapted,Table V,dreyer,B63,SingLEM,CodeBrain,0.6517857142857143,0.7232142857142857,-0.071428571429,2f46af11ff1db3fa47edac163386a54aafa050702eed8029a5ecde96e9bb5e21,9b0d55fff5858d62978f341566a64e1c16356d572dd280775d69e5aed64d09fe
subject_adapted,Table V,dreyer,B64,SingLEM,CodeBrain,0.7321428571428571,0.6339285714285714,0.098214285714,8b4f7b086279d2ba5b4d70fe205e2e3c0610317cebf0318e9766307d48d5158a,b229fc26c3e2a3704a3179375cedf7d9e54c0193e2b75e49b2f3ec21b3dbb0ae
subject_adapted,Table V,dreyer,B65,SingLEM,CodeBrain,0.7767857142857143,0.7767857142857143,0.0,334b8680e7e0e218d451b73ec4c3ce066b1d50563bd566171dfcf5b07a689f27,cea105a7438b106eaca3c57f3e90274f206556acb2a3be75dd9244f5acc4f423
subject_adapted,Table V,dreyer,B66,SingLEM,CodeBrain,0.7232142857142857,0.7053571428571429,0.017857142857,14bf67b9aa29789d3e7ba3cc3034482b3f6137a5a9646e2bdfae4c16672b24d1,6a6310ce1a86ad4ee50246927e1e70d5a5a0513260fca312168cdf0ea5842ab1
subject_adapted,Table V,dreyer,B67,SingLEM,CodeBrain,0.8392857142857143,0.8482142857142857,-0.008928571429,eb439a55f1fd80a1ecf85756252d6d919f08697934482aa9408e8899130ee985,e7e182099e41b4f5a11f3534dda30ba30aebf78ed6bc7d66f9979faed27d0d4b
subject_adapted,Table V,dreyer,B68,SingLEM,CodeBrain,0.6964285714285714,0.5892857142857143,0.107142857143,0057b7078be17b3e99fd3eee2149a803155ceed987d741829384ff922e6148bc,5826f5c7ff7f21d141e7e03a34829f579136c6c369edc5d9df233eda45fae486
subject_adapted,Table V,dreyer,B69,SingLEM,CodeBrain,0.6785714285714286,0.6517857142857143,0.026785714286,d97c3699a0d8f26a9311508146910e70bdf441645f96be1bde3056fa5cbe8339,36feec28dbedc4569eb7e6083878f15e0607dac9e2cdc71e396e3dabf3a28a14
subject_adapted,Table V,dreyer,B70,SingLEM,CodeBrain,0.7410714285714286,0.5625,0.178571428571,8d39e1a00095247a6588e3046eff88916ea5146f6c3d1699196bdaf65bef275d,12fd74ae65f31fd3dadeba3c59dcef183aa0d3548bc2b815c077ab34841dbc16
subject_adapted,Table V,dreyer,B71,SingLEM,CodeBrain,0.7678571428571429,0.5714285714285714,0.196428571429,dad378ca8173ff2c9008be49b0b37790fa3ea339e5cdb89a28f74ddc966585ef,aecb2f076d1f112f29a944f08a99b629bb51de77227386d12ca19d4ec86288a6
subject_adapted,Table V,dreyer,B72,SingLEM,CodeBrain,0.8303571428571429,0.6875,0.142857142857,84202f36d06cdecae9f6789496c9a3cb70a93c088b240202544d29184e5fa06d,d46a7ae5f9a73507446c46b727cfd5d3a4350c1a50432b5310923270c3abe190
subject_adapted,Table V,dreyer,B73,SingLEM,CodeBrain,0.7410714285714286,0.6964285714285714,0.044642857143,ae9a6a7725f85c0bd95189084f98078b7d1787b5dc6544fc76265ca631834757,5a6c04696f74fc997d3b8a56fc2526c962340765dfffb93997243ebf295c6133
subject_adapted,Table V,dreyer,B74,SingLEM,CodeBrain,0.5803571428571429,0.5714285714285714,0.008928571429,b220f81eb6c2b003953d0edee79fa76a5af873da18ed4204ed7e42a9277e2883,5216f014dc4c14b24d489375e4014beee64939b5e87fda53d2ecb029656908e2
subject_adapted,Table V,dreyer,B75,SingLEM,CodeBrain,0.6875,0.5982142857142857,0.089285714286,0bf33f4d8f1503f3137ee9e046933b255523b900ad9849d6d66199d81ef669ac,79e80381f60e0e6fa4bf1e4ba4670f1150b1d0a1bbe99f40dc53ea4ed6d0465d
subject_adapted,Table V,dreyer,B76,SingLEM,CodeBrain,0.6785714285714286,0.6785714285714286,0.0,60210092a1bce4cb7f62dc663c2da37ada88f17e539ab58f304003053dff7007,d90c672a054cf3020177d8bc5145a5cf31ee84c6756d7c2312c394c30dce25d7
subject_adapted,Table V,dreyer,B77,SingLEM,CodeBrain,0.7946428571428571,0.6964285714285714,0.098214285714,65205ab35873f20f9c55687418eaef1252d76fab9a68d6f1d2bcd3a658f10305,2e4c70dd2704a0e5827c2a88e120b82d08e9d37657cd5f9c8924b4d1454b5050
subject_adapted,Table V,dreyer,B78,SingLEM,CodeBrain,0.5982142857142857,0.6517857142857143,-0.053571428571,bf56b9fc8d3640b533a98b4c33b16a83d3b2edd0121cae418de69bc463334bc2,89931f8fb04e73a0478774f06c14b14c4d7a82088e70cfd35092a00561cd9de5
subject_adapted,Table V,dreyer,B79,SingLEM,CodeBrain,0.8928571428571429,0.7232142857142857,0.169642857143,511dcea3f5288a991cca79020693f679690978eaab670c138be9d8212a1e56a6,4195f69e7836bde1fc39162b5c146bfa3e697b09b105dc407a628adbe6611615
subject_adapted,Table V,dreyer,B80,SingLEM,CodeBrain,0.6875,0.5357142857142857,0.151785714286,f05759ea4f8ce553caa6dd77a82e1537f6a97af987fb318f6b0371e505bb952e,c2990a726cdd6ff0039e1a60c28b85be67a2cefdb699587a7057961ea735e245
subject_adapted,Table V,dreyer,B81,SingLEM,CodeBrain,0.8482142857142857,0.6428571428571429,0.205357142857,9e2c45b74f2315f4588c7c22cfb171f47b6392a72ee73ceb142ffaa7bbbb8eea,9e19309bf134f74c8226af9853416271102759e828c42650c1d009a557343f02
subject_adapted,Table V,dreyer,B61,SingLEM,CSBrain,0.9107142857142857,0.8482142857142857,0.0625,90b629ffd3150cba39214304b97c9e173999181bb24d57e37c935a06ee0482b5,640a6bb31d687a5edfac2866e82b4708303d4c74bf929f90499405207fd09f31
subject_adapted,Table V,dreyer,B62,SingLEM,CSBrain,0.6696428571428571,0.6428571428571429,0.026785714286,19ec1d176c98aa52b57ca708e4181082cdd5e354bd292eb907d15d906a768f6d,f07b054d5487762bfe97a36d2ce23311aef1b0cbb4ced0d725d867058f4165d5
subject_adapted,Table V,dreyer,B63,SingLEM,CSBrain,0.6517857142857143,0.7410714285714286,-0.089285714286,2f46af11ff1db3fa47edac163386a54aafa050702eed8029a5ecde96e9bb5e21,9b0d55fff5858d62978f341566a64e1c16356d572dd280775d69e5aed64d09fe
subject_adapted,Table V,dreyer,B64,SingLEM,CSBrain,0.7321428571428571,0.41964285714285715,0.3125,8b4f7b086279d2ba5b4d70fe205e2e3c0610317cebf0318e9766307d48d5158a,b229fc26c3e2a3704a3179375cedf7d9e54c0193e2b75e49b2f3ec21b3dbb0ae
subject_adapted,Table V,dreyer,B65,SingLEM,CSBrain,0.7767857142857143,0.8035714285714286,-0.026785714286,334b8680e7e0e218d451b73ec4c3ce066b1d50563bd566171dfcf5b07a689f27,cea105a7438b106eaca3c57f3e90274f206556acb2a3be75dd9244f5acc4f423
subject_adapted,Table V,dreyer,B66,SingLEM,CSBrain,0.7232142857142857,0.8303571428571429,-0.107142857143,14bf67b9aa29789d3e7ba3cc3034482b3f6137a5a9646e2bdfae4c16672b24d1,6a6310ce1a86ad4ee50246927e1e70d5a5a0513260fca312168cdf0ea5842ab1
subject_adapted,Table V,dreyer,B67,SingLEM,CSBrain,0.8392857142857143,0.9017857142857143,-0.0625,eb439a55f1fd80a1ecf85756252d6d919f08697934482aa9408e8899130ee985,e7e182099e41b4f5a11f3534dda30ba30aebf78ed6bc7d66f9979faed27d0d4b
subject_adapted,Table V,dreyer,B68,SingLEM,CSBrain,0.6964285714285714,0.5892857142857143,0.107142857143,0057b7078be17b3e99fd3eee2149a803155ceed987d741829384ff922e6148bc,5826f5c7ff7f21d141e7e03a34829f579136c6c369edc5d9df233eda45fae486
subject_adapted,Table V,dreyer,B69,SingLEM,CSBrain,0.6785714285714286,0.6785714285714286,0.0,d97c3699a0d8f26a9311508146910e70bdf441645f96be1bde3056fa5cbe8339,36feec28dbedc4569eb7e6083878f15e0607dac9e2cdc71e396e3dabf3a28a14
subject_adapted,Table V,dreyer,B70,SingLEM,CSBrain,0.7410714285714286,0.7053571428571429,0.035714285714,8d39e1a00095247a6588e3046eff88916ea5146f6c3d1699196bdaf65bef275d,12fd74ae65f31fd3dadeba3c59dcef183aa0d3548bc2b815c077ab34841dbc16
subject_adapted,Table V,dreyer,B71,SingLEM,CSBrain,0.7678571428571429,0.5982142857142857,0.169642857143,dad378ca8173ff2c9008be49b0b37790fa3ea339e5cdb89a28f74ddc966585ef,aecb2f076d1f112f29a944f08a99b629bb51de77227386d12ca19d4ec86288a6
subject_adapted,Table V,dreyer,B72,SingLEM,CSBrain,0.8303571428571429,0.8035714285714286,0.026785714286,84202f36d06cdecae9f6789496c9a3cb70a93c088b240202544d29184e5fa06d,d46a7ae5f9a73507446c46b727cfd5d3a4350c1a50432b5310923270c3abe190
subject_adapted,Table V,dreyer,B73,SingLEM,CSBrain,0.7410714285714286,0.7589285714285714,-0.017857142857,ae9a6a7725f85c0bd95189084f98078b7d1787b5dc6544fc76265ca631834757,5a6c04696f74fc997d3b8a56fc2526c962340765dfffb93997243ebf295c6133
subject_adapted,Table V,dreyer,B74,SingLEM,CSBrain,0.5803571428571429,0.5535714285714286,0.026785714286,b220f81eb6c2b003953d0edee79fa76a5af873da18ed4204ed7e42a9277e2883,5216f014dc4c14b24d489375e4014beee64939b5e87fda53d2ecb029656908e2
subject_adapted,Table V,dreyer,B75,SingLEM,CSBrain,0.6875,0.6517857142857143,0.035714285714,0bf33f4d8f1503f3137ee9e046933b255523b900ad9849d6d66199d81ef669ac,79e80381f60e0e6fa4bf1e4ba4670f1150b1d0a1bbe99f40dc53ea4ed6d0465d
subject_adapted,Table V,dreyer,B76,SingLEM,CSBrain,0.6785714285714286,0.6607142857142857,0.017857142857,60210092a1bce4cb7f62dc663c2da37ada88f17e539ab58f304003053dff7007,d90c672a054cf3020177d8bc5145a5cf31ee84c6756d7c2312c394c30dce25d7
subject_adapted,Table V,dreyer,B77,SingLEM,CSBrain,0.7946428571428571,0.7678571428571429,0.026785714286,65205ab35873f20f9c55687418eaef1252d76fab9a68d6f1d2bcd3a658f10305,2e4c70dd2704a0e5827c2a88e120b82d08e9d37657cd5f9c8924b4d1454b5050
subject_adapted,Table V,dreyer,B78,SingLEM,CSBrain,0.5982142857142857,0.6160714285714286,-0.017857142857,bf56b9fc8d3640b533a98b4c33b16a83d3b2edd0121cae418de69bc463334bc2,89931f8fb04e73a0478774f06c14b14c4d7a82088e70cfd35092a00561cd9de5
subject_adapted,Table V,dreyer,B79,SingLEM,CSBrain,0.8928571428571429,0.8303571428571429,0.0625,511dcea3f5288a991cca79020693f679690978eaab670c138be9d8212a1e56a6,4195f69e7836bde1fc39162b5c146bfa3e697b09b105dc407a628adbe6611615
subject_adapted,Table V,dreyer,B80,SingLEM,CSBrain,0.6875,0.7321428571428571,-0.044642857143,f05759ea4f8ce553caa6dd77a82e1537f6a97af987fb318f6b0371e505bb952e,c2990a726cdd6ff0039e1a60c28b85be67a2cefdb699587a7057961ea735e245
subject_adapted,Table V,dreyer,B81,SingLEM,CSBrain,0.8482142857142857,0.7321428571428571,0.116071428571,9e2c45b74f2315f4588c7c22cfb171f47b6392a72ee73ceb142ffaa7bbbb8eea,9e19309bf134f74c8226af9853416271102759e828c42650c1d009a557343f02
subject_adapted,Table V,dreyer,B61,SingLEM,LUNA,0.9107142857142857,0.7857142857142857,0.125,90b629ffd3150cba39214304b97c9e173999181bb24d57e37c935a06ee0482b5,640a6bb31d687a5edfac2866e82b4708303d4c74bf929f90499405207fd09f31
subject_adapted,Table V,dreyer,B62,SingLEM,LUNA,0.6696428571428571,0.5892857142857143,0.080357142857,19ec1d176c98aa52b57ca708e4181082cdd5e354bd292eb907d15d906a768f6d,f07b054d5487762bfe97a36d2ce23311aef1b0cbb4ced0d725d867058f4165d5
subject_adapted,Table V,dreyer,B63,SingLEM,LUNA,0.6517857142857143,0.5267857142857143,0.125,2f46af11ff1db3fa47edac163386a54aafa050702eed8029a5ecde96e9bb5e21,9b0d55fff5858d62978f341566a64e1c16356d572dd280775d69e5aed64d09fe
subject_adapted,Table V,dreyer,B64,SingLEM,LUNA,0.7321428571428571,0.4642857142857143,0.267857142857,8b4f7b086279d2ba5b4d70fe205e2e3c0610317cebf0318e9766307d48d5158a,b229fc26c3e2a3704a3179375cedf7d9e54c0193e2b75e49b2f3ec21b3dbb0ae
subject_adapted,Table V,dreyer,B65,SingLEM,LUNA,0.7767857142857143,0.5625,0.214285714286,334b8680e7e0e218d451b73ec4c3ce066b1d50563bd566171dfcf5b07a689f27,cea105a7438b106eaca3c57f3e90274f206556acb2a3be75dd9244f5acc4f423
subject_adapted,Table V,dreyer,B66,SingLEM,LUNA,0.7232142857142857,0.5892857142857143,0.133928571429,14bf67b9aa29789d3e7ba3cc3034482b3f6137a5a9646e2bdfae4c16672b24d1,6a6310ce1a86ad4ee50246927e1e70d5a5a0513260fca312168cdf0ea5842ab1
subject_adapted,Table V,dreyer,B67,SingLEM,LUNA,0.8392857142857143,0.6964285714285714,0.142857142857,eb439a55f1fd80a1ecf85756252d6d919f08697934482aa9408e8899130ee985,e7e182099e41b4f5a11f3534dda30ba30aebf78ed6bc7d66f9979faed27d0d4b
subject_adapted,Table V,dreyer,B68,SingLEM,LUNA,0.6964285714285714,0.5357142857142857,0.160714285714,0057b7078be17b3e99fd3eee2149a803155ceed987d741829384ff922e6148bc,5826f5c7ff7f21d141e7e03a34829f579136c6c369edc5d9df233eda45fae486
subject_adapted,Table V,dreyer,B69,SingLEM,LUNA,0.6785714285714286,0.6696428571428571,0.008928571429,d97c3699a0d8f26a9311508146910e70bdf441645f96be1bde3056fa5cbe8339,36feec28dbedc4569eb7e6083878f15e0607dac9e2cdc71e396e3dabf3a28a14
subject_adapted,Table V,dreyer,B70,SingLEM,LUNA,0.7410714285714286,0.5625,0.178571428571,8d39e1a00095247a6588e3046eff88916ea5146f6c3d1699196bdaf65bef275d,12fd74ae65f31fd3dadeba3c59dcef183aa0d3548bc2b815c077ab34841dbc16
subject_adapted,Table V,dreyer,B71,SingLEM,LUNA,0.7678571428571429,0.5446428571428571,0.223214285714,dad378ca8173ff2c9008be49b0b37790fa3ea339e5cdb89a28f74ddc966585ef,aecb2f076d1f112f29a944f08a99b629bb51de77227386d12ca19d4ec86288a6
subject_adapted,Table V,dreyer,B72,SingLEM,LUNA,0.8303571428571429,0.6071428571428571,0.223214285714,84202f36d06cdecae9f6789496c9a3cb70a93c088b240202544d29184e5fa06d,d46a7ae5f9a73507446c46b727cfd5d3a4350c1a50432b5310923270c3abe190
subject_adapted,Table V,dreyer,B73,SingLEM,LUNA,0.7410714285714286,0.6517857142857143,0.089285714286,ae9a6a7725f85c0bd95189084f98078b7d1787b5dc6544fc76265ca631834757,5a6c04696f74fc997d3b8a56fc2526c962340765dfffb93997243ebf295c6133
subject_adapted,Table V,dreyer,B74,SingLEM,LUNA,0.5803571428571429,0.6071428571428571,-0.026785714286,b220f81eb6c2b003953d0edee79fa76a5af873da18ed4204ed7e42a9277e2883,5216f014dc4c14b24d489375e4014beee64939b5e87fda53d2ecb029656908e2
subject_adapted,Table V,dreyer,B75,SingLEM,LUNA,0.6875,0.5714285714285714,0.116071428571,0bf33f4d8f1503f3137ee9e046933b255523b900ad9849d6d66199d81ef669ac,79e80381f60e0e6fa4bf1e4ba4670f1150b1d0a1bbe99f40dc53ea4ed6d0465d
subject_adapted,Table V,dreyer,B76,SingLEM,LUNA,0.6785714285714286,0.5089285714285714,0.169642857143,60210092a1bce4cb7f62dc663c2da37ada88f17e539ab58f304003053dff7007,d90c672a054cf3020177d8bc5145a5cf31ee84c6756d7c2312c394c30dce25d7
subject_adapted,Table V,dreyer,B77,SingLEM,LUNA,0.7946428571428571,0.5535714285714286,0.241071428571,65205ab35873f20f9c55687418eaef1252d76fab9a68d6f1d2bcd3a658f10305,2e4c70dd2704a0e5827c2a88e120b82d08e9d37657cd5f9c8924b4d1454b5050
subject_adapted,Table V,dreyer,B78,SingLEM,LUNA,0.5982142857142857,0.5178571428571429,0.080357142857,bf56b9fc8d3640b533a98b4c33b16a83d3b2edd0121cae418de69bc463334bc2,89931f8fb04e73a0478774f06c14b14c4d7a82088e70cfd35092a00561cd9de5
subject_adapted,Table V,dreyer,B79,SingLEM,LUNA,0.8928571428571429,0.5982142857142857,0.294642857143,511dcea3f5288a991cca79020693f679690978eaab670c138be9d8212a1e56a6,4195f69e7836bde1fc39162b5c146bfa3e697b09b105dc407a628adbe6611615
subject_adapted,Table V,dreyer,B80,SingLEM,LUNA,0.6875,0.5446428571428571,0.142857142857,f05759ea4f8ce553caa6dd77a82e1537f6a97af987fb318f6b0371e505bb952e,c2990a726cdd6ff0039e1a60c28b85be67a2cefdb699587a7057961ea735e245
subject_adapted,Table V,dreyer,B81,SingLEM,LUNA,0.8482142857142857,0.48214285714285715,0.366071428571,9e2c45b74f2315f4588c7c22cfb171f47b6392a72ee73ceb142ffaa7bbbb8eea,9e19309bf134f74c8226af9853416271102759e828c42650c1d009a557343f02
subject_adapted,Table V,dreyer,B61,SingLEM,MIRepNet,0.9107142857142857,0.9375,-0.026785714286,90b629ffd3150cba39214304b97c9e173999181bb24d57e37c935a06ee0482b5,640a6bb31d687a5edfac2866e82b4708303d4c74bf929f90499405207fd09f31
subject_adapted,Table V,dreyer,B62,SingLEM,MIRepNet,0.6696428571428571,0.9464285714285714,-0.276785714286,19ec1d176c98aa52b57ca708e4181082cdd5e354bd292eb907d15d906a768f6d,f07b054d5487762bfe97a36d2ce23311aef1b0cbb4ced0d725d867058f4165d5
subject_adapted,Table V,dreyer,B63,SingLEM,MIRepNet,0.6517857142857143,0.8125,-0.160714285714,2f46af11ff1db3fa47edac163386a54aafa050702eed8029a5ecde96e9bb5e21,9b0d55fff5858d62978f341566a64e1c16356d572dd280775d69e5aed64d09fe
subject_adapted,Table V,dreyer,B64,SingLEM,MIRepNet,0.7321428571428571,0.5446428571428571,0.1875,8b4f7b086279d2ba5b4d70fe205e2e3c0610317cebf0318e9766307d48d5158a,b229fc26c3e2a3704a3179375cedf7d9e54c0193e2b75e49b2f3ec21b3dbb0ae
subject_adapted,Table V,dreyer,B65,SingLEM,MIRepNet,0.7767857142857143,0.8928571428571429,-0.116071428571,334b8680e7e0e218d451b73ec4c3ce066b1d50563bd566171dfcf5b07a689f27,cea105a7438b106eaca3c57f3e90274f206556acb2a3be75dd9244f5acc4f423
subject_adapted,Table V,dreyer,B66,SingLEM,MIRepNet,0.7232142857142857,0.5803571428571429,0.142857142857,14bf67b9aa29789d3e7ba3cc3034482b3f6137a5a9646e2bdfae4c16672b24d1,6a6310ce1a86ad4ee50246927e1e70d5a5a0513260fca312168cdf0ea5842ab1
subject_adapted,Table V,dreyer,B67,SingLEM,MIRepNet,0.8392857142857143,0.5446428571428571,0.294642857143,eb439a55f1fd80a1ecf85756252d6d919f08697934482aa9408e8899130ee985,e7e182099e41b4f5a11f3534dda30ba30aebf78ed6bc7d66f9979faed27d0d4b
subject_adapted,Table V,dreyer,B68,SingLEM,MIRepNet,0.6964285714285714,0.5357142857142857,0.160714285714,0057b7078be17b3e99fd3eee2149a803155ceed987d741829384ff922e6148bc,5826f5c7ff7f21d141e7e03a34829f579136c6c369edc5d9df233eda45fae486
subject_adapted,Table V,dreyer,B69,SingLEM,MIRepNet,0.6785714285714286,0.8928571428571429,-0.214285714286,d97c3699a0d8f26a9311508146910e70bdf441645f96be1bde3056fa5cbe8339,36feec28dbedc4569eb7e6083878f15e0607dac9e2cdc71e396e3dabf3a28a14
subject_adapted,Table V,dreyer,B70,SingLEM,MIRepNet,0.7410714285714286,0.6071428571428571,0.133928571429,8d39e1a00095247a6588e3046eff88916ea5146f6c3d1699196bdaf65bef275d,12fd74ae65f31fd3dadeba3c59dcef183aa0d3548bc2b815c077ab34841dbc16
subject_adapted,Table V,dreyer,B71,SingLEM,MIRepNet,0.7678571428571429,0.5535714285714286,0.214285714286,dad378ca8173ff2c9008be49b0b37790fa3ea339e5cdb89a28f74ddc966585ef,aecb2f076d1f112f29a944f08a99b629bb51de77227386d12ca19d4ec86288a6
subject_adapted,Table V,dreyer,B72,SingLEM,MIRepNet,0.8303571428571429,0.5714285714285714,0.258928571429,84202f36d06cdecae9f6789496c9a3cb70a93c088b240202544d29184e5fa06d,d46a7ae5f9a73507446c46b727cfd5d3a4350c1a50432b5310923270c3abe190
subject_adapted,Table V,dreyer,B73,SingLEM,MIRepNet,0.7410714285714286,0.9553571428571429,-0.214285714286,ae9a6a7725f85c0bd95189084f98078b7d1787b5dc6544fc76265ca631834757,5a6c04696f74fc997d3b8a56fc2526c962340765dfffb93997243ebf295c6133
subject_adapted,Table V,dreyer,B74,SingLEM,MIRepNet,0.5803571428571429,0.8392857142857143,-0.258928571429,b220f81eb6c2b003953d0edee79fa76a5af873da18ed4204ed7e42a9277e2883,5216f014dc4c14b24d489375e4014beee64939b5e87fda53d2ecb029656908e2
subject_adapted,Table V,dreyer,B75,SingLEM,MIRepNet,0.6875,0.75,-0.0625,0bf33f4d8f1503f3137ee9e046933b255523b900ad9849d6d66199d81ef669ac,79e80381f60e0e6fa4bf1e4ba4670f1150b1d0a1bbe99f40dc53ea4ed6d0465d
subject_adapted,Table V,dreyer,B76,SingLEM,MIRepNet,0.6785714285714286,0.9553571428571429,-0.276785714286,60210092a1bce4cb7f62dc663c2da37ada88f17e539ab58f304003053dff7007,d90c672a054cf3020177d8bc5145a5cf31ee84c6756d7c2312c394c30dce25d7
subject_adapted,Table V,dreyer,B77,SingLEM,MIRepNet,0.7946428571428571,0.4732142857142857,0.321428571429,65205ab35873f20f9c55687418eaef1252d76fab9a68d6f1d2bcd3a658f10305,2e4c70dd2704a0e5827c2a88e120b82d08e9d37657cd5f9c8924b4d1454b5050
subject_adapted,Table V,dreyer,B78,SingLEM,MIRepNet,0.5982142857142857,0.8303571428571429,-0.232142857143,bf56b9fc8d3640b533a98b4c33b16a83d3b2edd0121cae418de69bc463334bc2,89931f8fb04e73a0478774f06c14b14c4d7a82088e70cfd35092a00561cd9de5
subject_adapted,Table V,dreyer,B79,SingLEM,MIRepNet,0.8928571428571429,0.9821428571428571,-0.089285714286,511dcea3f5288a991cca79020693f679690978eaab670c138be9d8212a1e56a6,4195f69e7836bde1fc39162b5c146bfa3e697b09b105dc407a628adbe6611615
subject_adapted,Table V,dreyer,B80,SingLEM,MIRepNet,0.6875,0.5625,0.125,f05759ea4f8ce553caa6dd77a82e1537f6a97af987fb318f6b0371e505bb952e,c2990a726cdd6ff0039e1a60c28b85be67a2cefdb699587a7057961ea735e245
subject_adapted,Table V,dreyer,B81,SingLEM,MIRepNet,0.8482142857142857,0.6696428571428571,0.178571428571,9e2c45b74f2315f4588c7c22cfb171f47b6392a72ee73ceb142ffaa7bbbb8eea,9e19309bf134f74c8226af9853416271102759e828c42650c1d009a557343f02
subject_adapted,Table V,dreyer,B61,SingLEM,CSP,0.9107142857142857,0.7589285714285714,0.151785714286,90b629ffd3150cba39214304b97c9e173999181bb24d57e37c935a06ee0482b5,640a6bb31d687a5edfac2866e82b4708303d4c74bf929f90499405207fd09f31
subject_adapted,Table V,dreyer,B62,SingLEM,CSP,0.6696428571428571,0.8928571428571429,-0.223214285714,19ec1d176c98aa52b57ca708e4181082cdd5e354bd292eb907d15d906a768f6d,f07b054d5487762bfe97a36d2ce23311aef1b0cbb4ced0d725d867058f4165d5
subject_adapted,Table V,dreyer,B63,SingLEM,CSP,0.6517857142857143,0.5982142857142857,0.053571428571,2f46af11ff1db3fa47edac163386a54aafa050702eed8029a5ecde96e9bb5e21,9b0d55fff5858d62978f341566a64e1c16356d572dd280775d69e5aed64d09fe
subject_adapted,Table V,dreyer,B64,SingLEM,CSP,0.7321428571428571,0.48214285714285715,0.25,8b4f7b086279d2ba5b4d70fe205e2e3c0610317cebf0318e9766307d48d5158a,b229fc26c3e2a3704a3179375cedf7d9e54c0193e2b75e49b2f3ec21b3dbb0ae
subject_adapted,Table V,dreyer,B65,SingLEM,CSP,0.7767857142857143,0.8482142857142857,-0.071428571429,334b8680e7e0e218d451b73ec4c3ce066b1d50563bd566171dfcf5b07a689f27,cea105a7438b106eaca3c57f3e90274f206556acb2a3be75dd9244f5acc4f423
subject_adapted,Table V,dreyer,B66,SingLEM,CSP,0.7232142857142857,0.5803571428571429,0.142857142857,14bf67b9aa29789d3e7ba3cc3034482b3f6137a5a9646e2bdfae4c16672b24d1,6a6310ce1a86ad4ee50246927e1e70d5a5a0513260fca312168cdf0ea5842ab1
subject_adapted,Table V,dreyer,B67,SingLEM,CSP,0.8392857142857143,0.5178571428571429,0.321428571429,eb439a55f1fd80a1ecf85756252d6d919f08697934482aa9408e8899130ee985,e7e182099e41b4f5a11f3534dda30ba30aebf78ed6bc7d66f9979faed27d0d4b
subject_adapted,Table V,dreyer,B68,SingLEM,CSP,0.6964285714285714,0.5,0.196428571429,0057b7078be17b3e99fd3eee2149a803155ceed987d741829384ff922e6148bc,5826f5c7ff7f21d141e7e03a34829f579136c6c369edc5d9df233eda45fae486
